,CPI,Core_CPI,Unemployment,GDP,Industrial_Production,Retail_Sales,Housing_Starts,Consumer_Sentiment,VIX,Inflation_YoY,Core_Inflation_YoY
2010-12-22,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,15.45,0.0,0.0
2010-12-23,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,16.47,0.0,0.0
2010-12-24,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,16.47,0.0,0.0
2010-12-27,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,17.67,0.0,0.0
2010-12-28,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,17.52,0.0,0.0
2010-12-29,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,17.28,0.0,0.0
2010-12-30,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,17.52,0.0,0.0
2010-12-31,220.472,222.343,9.3,16960.864,93.5916,369139.0,539.0,74.5,17.75,0.0,0.0
2011-01-01,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.75,0.3243042200370194,0.20688755661297797
2011-01-03,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.61,0.3243042200370194,0.20688755661297797
2011-01-04,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.38,0.3243042200370194,0.20688755661297797
2011-01-05,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.02,0.3243042200370194,0.20688755661297797
2011-01-06,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.4,0.3243042200370194,0.20688755661297797
2011-01-07,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.14,0.3243042200370194,0.20688755661297797
2011-01-10,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.54,0.3243042200370194,0.20688755661297797
2011-01-11,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,16.89,0.3243042200370194,0.20688755661297797
2011-01-12,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,16.24,0.3243042200370194,0.20688755661297797
2011-01-13,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,16.39,0.3243042200370194,0.20688755661297797
2011-01-14,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,15.46,0.3243042200370194,0.20688755661297797
2011-01-17,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,15.46,0.3243042200370194,0.20688755661297797
2011-01-18,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,15.87,0.0,0.0
2011-01-19,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.31,0.0,0.0
2011-01-20,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.99,0.0,0.0
2011-01-21,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,18.47,0.0,0.0
2011-01-24,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.65,0.0,0.0
2011-01-25,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,17.59,0.0,0.0
2011-01-26,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,16.64,0.0,0.0
2011-01-27,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,16.15,0.0,0.0
2011-01-28,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,20.04,0.0,0.0
2011-01-31,221.187,222.803,9.1,16920.632,93.3889,371841.0,630.0,74.2,19.53,0.0,0.0
2011-02-01,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,17.63,0.321447463006419,0.18401906617055985
2011-02-02,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,17.3,0.321447463006419,0.18401906617055985
2011-02-03,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.69,0.321447463006419,0.18401906617055985
2011-02-04,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,15.93,0.321447463006419,0.18401906617055985
2011-02-07,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.28,0.321447463006419,0.18401906617055985
2011-02-08,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,15.81,0.321447463006419,0.18401906617055985
2011-02-09,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,15.87,0.321447463006419,0.18401906617055985
2011-02-10,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.09,0.321447463006419,0.18401906617055985
2011-02-11,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,15.69,0.321447463006419,0.18401906617055985
2011-02-14,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,15.95,0.321447463006419,0.18401906617055985
2011-02-15,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.37,0.321447463006419,0.18401906617055985
2011-02-16,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.72,0.321447463006419,0.18401906617055985
2011-02-17,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.59,0.0,0.0
2011-02-18,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.43,0.0,0.0
2011-02-21,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,16.43,0.0,0.0
2011-02-22,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,20.8,0.0,0.0
2011-02-23,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,22.13,0.0,0.0
2011-02-24,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,21.32,0.0,0.0
2011-02-25,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,19.22,0.0,0.0
2011-02-28,221.898,223.213,9.0,16920.632,93.0045,375017.0,517.0,77.5,18.35,0.0,0.0
2011-03-01,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,21.01,0.51735482068338,0.10796862189927925
2011-03-02,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.7,0.51735482068338,0.10796862189927925
2011-03-03,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,18.6,0.51735482068338,0.10796862189927925
2011-03-04,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,19.06,0.51735482068338,0.10796862189927925
2011-03-07,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.66,0.51735482068338,0.10796862189927925
2011-03-08,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,19.82,0.51735482068338,0.10796862189927925
2011-03-09,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.22,0.51735482068338,0.10796862189927925
2011-03-10,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,21.88,0.51735482068338,0.10796862189927925
2011-03-11,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.08,0.51735482068338,0.10796862189927925
2011-03-14,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,21.13,0.51735482068338,0.10796862189927925
2011-03-15,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,24.32,0.51735482068338,0.10796862189927925
2011-03-16,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,29.4,0.51735482068338,0.10796862189927925
2011-03-17,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,26.37,0.0,0.0
2011-03-18,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,24.44,0.0,0.0
2011-03-21,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.61,0.0,0.0
2011-03-22,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,20.21,0.0,0.0
2011-03-23,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,19.17,0.0,0.0
2011-03-24,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,18.0,0.0,0.0
2011-03-25,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,17.91,0.0,0.0
2011-03-28,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,19.44,0.0,0.0
2011-03-29,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,18.16,0.0,0.0
2011-03-30,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,17.71,0.0,0.0
2011-03-31,223.046,223.454,9.0,16920.632,93.9684,378506.0,600.0,67.5,17.74,0.0,0.0
2011-04-01,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.4,0.46940989750992035,0.12217279619071153
2011-04-04,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.5,0.46940989750992035,0.12217279619071153
2011-04-05,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.25,0.46940989750992035,0.12217279619071153
2011-04-06,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,16.9,0.46940989750992035,0.12217279619071153
2011-04-07,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.11,0.46940989750992035,0.12217279619071153
2011-04-08,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.87,0.46940989750992035,0.12217279619071153
2011-04-11,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,16.59,0.46940989750992035,0.12217279619071153
2011-04-12,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,17.09,0.46940989750992035,0.12217279619071153
2011-04-13,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,16.92,0.46940989750992035,0.12217279619071153
2011-04-14,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,16.27,0.46940989750992035,0.12217279619071153
2011-04-15,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.32,0.46940989750992035,0.12217279619071153
2011-04-18,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,16.96,0.46940989750992035,0.12217279619071153
2011-04-19,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.83,0.0,0.0
2011-04-20,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.07,0.0,0.0
2011-04-21,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,14.69,0.0,0.0
2011-04-22,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,14.69,0.0,0.0
2011-04-25,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.77,0.0,0.0
2011-04-26,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.62,0.0,0.0
2011-04-27,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,15.35,0.0,0.0
2011-04-28,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,14.62,0.0,0.0
2011-04-29,224.093,223.727,9.1,17035.114,93.6571,380335.0,554.0,69.8,14.75,0.0,0.0
2011-05-01,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,14.75,0.3181714734507679,0.2002440474328182
2011-05-02,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.99,0.3181714734507679,0.2002440474328182
2011-05-03,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,16.7,0.3181714734507679,0.2002440474328182
2011-05-04,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.08,0.3181714734507679,0.2002440474328182
2011-05-05,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,18.2,0.3181714734507679,0.2002440474328182
2011-05-06,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,18.4,0.3181714734507679,0.2002440474328182
2011-05-09,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.16,0.3181714734507679,0.2002440474328182
2011-05-10,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.91,0.3181714734507679,0.2002440474328182
2011-05-11,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,16.95,0.3181714734507679,0.2002440474328182
2011-05-12,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,16.03,0.3181714734507679,0.2002440474328182
2011-05-13,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.07,0.3181714734507679,0.2002440474328182
2011-05-16,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,18.24,0.3181714734507679,0.2002440474328182
2011-05-17,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.55,0.0,0.0
2011-05-18,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,16.23,0.0,0.0
2011-05-19,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.52,0.0,0.0
2011-05-20,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.43,0.0,0.0
2011-05-23,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,18.27,0.0,0.0
2011-05-24,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.82,0.0,0.0
2011-05-25,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,17.07,0.0,0.0
2011-05-26,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,16.09,0.0,0.0
2011-05-27,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.98,0.0,0.0
2011-05-30,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.98,0.0,0.0
2011-05-31,224.806,224.175,9.0,17035.114,93.7723,380024.0,561.0,74.3,15.45,0.0,0.0
2011-06-01,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.3,0.0,0.2328537972565936
2011-06-02,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.09,0.0,0.2328537972565936
2011-06-03,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,17.95,0.0,0.2328537972565936
2011-06-06,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.49,0.0,0.2328537972565936
2011-06-07,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.07,0.0,0.2328537972565936
2011-06-08,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.79,0.0,0.2328537972565936
2011-06-09,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,17.77,0.0,0.2328537972565936
2011-06-10,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.86,0.0,0.2328537972565936
2011-06-13,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,19.61,0.0,0.2328537972565936
2011-06-14,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.26,0.0,0.2328537972565936
2011-06-15,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,21.32,0.0,0.2328537972565936
2011-06-16,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,22.73,0.0,0.2328537972565936
2011-06-17,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,21.85,0.0,0.0
2011-06-20,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,19.99,0.0,0.0
2011-06-21,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.86,0.0,0.0
2011-06-22,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,18.52,0.0,0.0
2011-06-23,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,19.29,0.0,0.0
2011-06-24,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,21.1,0.0,0.0
2011-06-27,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,20.56,0.0,0.0
2011-06-28,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,19.17,0.0,0.0
2011-06-29,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,17.27,0.0,0.0
2011-06-30,224.806,224.697,9.1,17035.114,94.0493,383142.0,608.0,71.5,16.52,0.0,0.0
2011-07-01,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,15.87,0.26200368317570444,0.2318678041985267
2011-07-04,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,15.87,0.26200368317570444,0.2318678041985267
2011-07-05,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,16.06,0.26200368317570444,0.2318678041985267
2011-07-06,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,16.34,0.26200368317570444,0.2318678041985267
2011-07-07,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,15.95,0.26200368317570444,0.2318678041985267
2011-07-08,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,15.95,0.26200368317570444,0.2318678041985267
2011-07-11,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,18.39,0.26200368317570444,0.2318678041985267
2011-07-12,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.87,0.26200368317570444,0.2318678041985267
2011-07-13,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.91,0.26200368317570444,0.2318678041985267
2011-07-14,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,20.8,0.26200368317570444,0.2318678041985267
2011-07-15,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.53,0.26200368317570444,0.2318678041985267
2011-07-18,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,20.95,0.26200368317570444,0.2318678041985267
2011-07-19,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.21,0.0,0.0
2011-07-20,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.09,0.0,0.0
2011-07-21,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,17.56,0.0,0.0
2011-07-22,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,17.52,0.0,0.0
2011-07-25,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,19.35,0.0,0.0
2011-07-26,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,20.23,0.0,0.0
2011-07-27,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,22.98,0.0,0.0
2011-07-28,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,23.74,0.0,0.0
2011-07-29,225.395,225.218,9.0,17031.313,94.4958,382837.0,623.0,63.7,25.25,0.0,0.0
2011-08-01,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,23.66,0.3154462166418792,0.2859451731211493
2011-08-02,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,24.79,0.3154462166418792,0.2859451731211493
2011-08-03,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,23.38,0.3154462166418792,0.2859451731211493
2011-08-04,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,31.66,0.3154462166418792,0.2859451731211493
2011-08-05,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,32.0,0.3154462166418792,0.2859451731211493
2011-08-08,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,48.0,0.3154462166418792,0.2859451731211493
2011-08-09,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,35.06,0.3154462166418792,0.2859451731211493
2011-08-10,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,42.99,0.3154462166418792,0.2859451731211493
2011-08-11,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,39.0,0.3154462166418792,0.2859451731211493
2011-08-12,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,36.36,0.3154462166418792,0.2859451731211493
2011-08-15,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,31.87,0.3154462166418792,0.2859451731211493
2011-08-16,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,32.85,0.3154462166418792,0.2859451731211493
2011-08-17,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,31.58,0.0,0.0
2011-08-18,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,42.67,0.0,0.0
2011-08-19,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,43.05,0.0,0.0
2011-08-22,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,42.44,0.0,0.0
2011-08-23,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,36.27,0.0,0.0
2011-08-24,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,35.9,0.0,0.0
2011-08-25,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,39.76,0.0,0.0
2011-08-26,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,35.59,0.0,0.0
2011-08-29,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,32.28,0.0,0.0
2011-08-30,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,32.89,0.0,0.0
2011-08-31,226.106,225.862,9.0,17031.313,95.0974,383691.0,585.0,55.8,31.62,0.0,0.0
2011-09-01,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,31.82,0.21715478580843772,0.11334354605909702
2011-09-02,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,33.92,0.21715478580843772,0.11334354605909702
2011-09-05,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,33.92,0.21715478580843772,0.11334354605909702
2011-09-06,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,37.0,0.21715478580843772,0.11334354605909702
2011-09-07,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,33.38,0.21715478580843772,0.11334354605909702
2011-09-08,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,34.32,0.21715478580843772,0.11334354605909702
2011-09-09,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,38.52,0.21715478580843772,0.11334354605909702
2011-09-12,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,38.59,0.21715478580843772,0.11334354605909702
2011-09-13,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,36.91,0.21715478580843772,0.11334354605909702
2011-09-14,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,34.6,0.21715478580843772,0.11334354605909702
2011-09-15,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,31.97,0.21715478580843772,0.11334354605909702
2011-09-16,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,30.98,0.21715478580843772,0.11334354605909702
2011-09-19,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,32.73,0.0,0.0
2011-09-20,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,32.86,0.0,0.0
2011-09-21,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,37.32,0.0,0.0
2011-09-22,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,41.35,0.0,0.0
2011-09-23,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,41.25,0.0,0.0
2011-09-26,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,39.02,0.0,0.0
2011-09-27,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,37.71,0.0,0.0
2011-09-28,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,41.08,0.0,0.0
2011-09-29,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,38.84,0.0,0.0
2011-09-30,226.597,226.118,9.0,17031.313,95.0244,387567.0,650.0,59.5,42.96,0.0,0.0
2011-10-01,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,42.96,0.0675207527019328,0.1715918237380487
2011-10-03,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,45.45,0.0675207527019328,0.1715918237380487
2011-10-04,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,40.82,0.0675207527019328,0.1715918237380487
2011-10-05,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,37.81,0.0675207527019328,0.1715918237380487
2011-10-06,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,36.27,0.0675207527019328,0.1715918237380487
2011-10-07,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,36.2,0.0675207527019328,0.1715918237380487
2011-10-10,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,33.02,0.0675207527019328,0.1715918237380487
2011-10-11,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,32.86,0.0675207527019328,0.1715918237380487
2011-10-12,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,31.26,0.0675207527019328,0.1715918237380487
2011-10-13,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,30.7,0.0675207527019328,0.1715918237380487
2011-10-14,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,28.24,0.0675207527019328,0.1715918237380487
2011-10-17,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,33.39,0.0675207527019328,0.1715918237380487
2011-10-18,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,31.56,0.0,0.0
2011-10-19,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,34.44,0.0,0.0
2011-10-20,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,34.78,0.0,0.0
2011-10-21,226.75,226.506,8.8,17222.583,95.6891,389853.0,610.0,60.8,31.32,0.0,0.0
